event_id,true_master_id,supplier_top1_id,supplier_top1_hit,supplier_top3_hit,supplier_candidates,artwork_top1_id,artwork_top1_hit,artwork_top3_hit,artwork_candidates,supplier_signal_conflict,supplier_conflict_detail,artwork_signal_conflict,artwork_conflict_detail
abt-buy_0634,733,733,True,True,733:0.46|732:0.26|736:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0635,732,732,True,True,732:0.45|731:0.26|735:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0636,731,731,True,True,731:0.49|732:0.28|735:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0637,718,718,True,True,718:0.55|717:0.35|720:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0638,717,717,True,True,717:0.47|720:0.27|718:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0639,693,693,True,True,693:0.69|692:0.48|690:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0640,674,674,True,True,674:0.61|693:0.44|692:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0641,692,692,True,True,692:0.68|693:0.49|690:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0642,690,690,True,True,690:0.65|693:0.49|692:0.48,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0643,691,691,True,True,691:0.61|693:0.49|692:0.48,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0644,713,713,True,True,713:0.61|693:0.40|712:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0645,715,715,True,True,715:0.57|713:0.41|712:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0646,712,712,True,True,712:0.59|713:0.41|692:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0647,482,482,True,True,482:0.81|480:0.52|481:0.52,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0648,481,481,True,True,481:0.80|480:0.54|484:0.53,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0649,484,484,True,True,484:0.80|483:0.56|481:0.52,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0650,872,872,True,True,872:0.54|871:0.33|72:0.19,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0651,871,871,True,True,871:0.55|872:0.34|271:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0652,317,317,True,True,317:0.60|383:0.29|631:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0653,719,719,True,True,719:0.53|717:0.35|718:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0654,721,721,True,True,721:0.64|720:0.44|723:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0655,720,720,True,True,720:0.64|721:0.44|723:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0656,723,723,True,True,723:0.62|720:0.44|721:0.44,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0657,1014,1014,True,True,1014:0.75|1071:0.38|396:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0658,820,820,True,True,820:0.62|819:0.34|826:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0659,819,819,True,True,819:0.62|820:0.34|826:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0660,768,768,True,True,768:0.73|711:0.34|592:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0661,543,543,True,True,543:0.74|528:0.38|1067:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0662,775,775,True,True,775:0.73|774:0.47|972:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0663,657,657,True,True,657:0.69|893:0.33|687:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0664,785,785,True,True,785:0.73|965:0.22|780:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0665,42,42,True,True,42:0.72|43:0.49|717:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0666,43,43,True,True,43:0.67|42:0.45|723:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0667,1021,1021,True,True,1021:0.83|1020:0.37|1023:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0668,839,839,True,True,839:0.63|843:0.38|849:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0669,751,751,True,True,751:0.77|519:0.29|518:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0670,167,167,True,True,167:0.68|163:0.29|102:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0671,764,764,True,True,764:0.75|958:0.33|787:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0672,772,772,True,True,772:0.73|734:0.28|776:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0673,598,598,True,True,598:0.68|838:0.33|1031:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0674,676,676,True,True,676:0.73|675:0.37|678:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0675,739,739,True,True,739:0.77|968:0.38|956:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0676,602,602,True,True,602:0.56|502:0.24|509:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0677,687,687,True,True,687:0.65|657:0.38|874:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0678,653,653,True,True,653:0.70|654:0.45|652:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0679,678,678,True,True,678:0.72|683:0.37|676:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0680,681,681,True,True,681:0.70|684:0.33|685:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0681,708,708,True,True,708:0.55|758:0.32|768:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0682,654,654,True,True,654:0.71|653:0.45|652:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0683,756,756,True,True,756:0.72|560:0.39|859:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0684,478,478,True,True,478:0.81|477:0.51|480:0.49,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0685,18,18,True,True,18:0.76|184:0.35|46:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0686,688,688,True,True,688:0.70|478:0.47|686:0.47,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0687,1064,1064,True,True,1064:0.72|489:0.33|17:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0688,395,395,True,True,395:0.58|314:0.31|45:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0689,1038,1038,True,True,1038:0.65|637:0.29|591:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0690,881,881,True,True,881:0.70|834:0.34|885:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0691,834,834,True,True,834:0.67|881:0.28|823:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0692,1043,1043,True,True,1043:0.70|1044:0.25|1053:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0693,885,885,True,True,885:0.72|358:0.30|1063:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0694,863,863,True,True,863:0.72|320:0.38|362:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0695,953,953,True,True,953:0.61|954:0.37|952:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0696,861,861,True,True,861:0.62|862:0.35|870:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0697,862,862,True,True,862:0.62|861:0.35|870:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0698,870,870,True,True,870:0.67|861:0.29|862:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0699,356,356,True,True,356:0.72|357:0.51|184:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0700,357,357,True,True,357:0.70|356:0.49|184:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0701,295,295,True,True,295:0.73|425:0.33|285:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0702,620,620,True,True,620:0.75|626:0.46|562:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0703,632,632,True,True,632:0.66|637:0.40|734:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0704,531,531,True,True,531:0.77|532:0.57|530:0.55,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0705,276,276,True,True,276:0.54|206:0.22|275:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0706,130,130,True,True,130:0.64|256:0.34|141:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0707,189,189,True,True,189:0.69|186:0.37|552:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0708,75,75,True,True,75:0.61|74:0.40|46:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0709,256,256,True,True,256:0.58|552:0.32|46:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0710,552,552,True,True,552:0.71|630:0.35|189:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0711,630,630,True,True,630:0.74|552:0.39|130:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0712,842,842,True,True,842:0.59|942:0.37|492:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0713,550,550,True,True,550:0.68|250:0.31|730:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0714,462,462,True,True,462:0.62|213:0.33|212:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0715,250,250,True,True,250:0.70|213:0.36|230:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0716,560,560,True,True,560:0.72|506:0.42|502:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0717,533,533,True,True,533:0.74|532:0.56|531:0.55,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0718,480,480,True,True,480:0.78|481:0.54|482:0.52,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0719,639,639,True,True,639:0.72|737:0.36|681:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0720,652,652,True,True,652:0.68|653:0.43|654:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0721,737,737,True,True,737:0.75|639:0.41|882:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0722,709,709,True,True,709:0.72|714:0.27|734:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0723,734,734,True,True,734:0.75|714:0.34|637:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0724,695,695,True,True,695:0.71|611:0.35|646:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0725,738,738,True,True,738:0.72|741:0.37|742:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0726,741,741,True,True,741:0.73|742:0.39|738:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0727,710,710,True,True,710:0.69|681:0.33|742:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0728,683,683,True,True,683:0.70|685:0.38|678:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0729,684,684,True,True,684:0.71|685:0.42|742:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0730,722,722,True,True,722:0.66|745:0.33|724:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0731,724,724,True,True,724:0.67|722:0.31|602:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0732,752,752,True,True,752:0.55|708:0.27|52:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0733,1078,1078,True,True,1078:0.69|653:0.23|652:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0734,754,754,True,True,754:0.73|753:0.44|654:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0735,745,745,True,True,745:0.65|722:0.30|742:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0736,685,685,True,True,685:0.70|684:0.42|683:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0737,753,753,True,True,753:0.71|754:0.45|653:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0738,793,793,True,True,793:0.68|695:0.35|611:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0739,826,826,True,True,826:0.69|906:0.31|866:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0740,894,894,True,True,894:0.61|394:0.29|814:0.17,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0741,447,447,True,True,447:0.77|449:0.45|989:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0742,449,449,True,True,449:0.75|447:0.42|989:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0743,673,673,True,True,673:0.84|873:0.25|54:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0744,884,884,True,True,884:0.68|883:0.40|164:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0745,760,760,True,True,760:0.64|755:0.31|27:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0746,956,956,True,True,956:0.74|968:0.37|739:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0747,776,776,True,True,776:0.57|716:0.27|739:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0748,1045,1045,True,True,1045:0.59|848:0.25|573:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0749,987,987,True,True,987:0.58|667:0.29|850:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0750,74,74,True,True,74:0.62|75:0.42|46:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0751,140,140,True,True,140:0.65|141:0.42|130:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0752,830,830,True,True,830:0.62|711:0.27|583:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0753,909,909,True,True,909:0.81|929:0.35|992:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0754,895,895,True,True,895:0.62|992:0.33|517:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0755,832,832,True,True,832:0.66|513:0.38|526:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0756,960,960,True,True,960:0.75|377:0.35|764:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0757,1013,1013,True,True,1013:0.76|1050:0.37|1014:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0758,938,938,True,True,938:0.59|838:0.21|749:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0759,682,682,True,True,682:0.59|680:0.40|679:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0760,877,877,True,True,877:0.68|77:0.40|875:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0761,905,905,True,True,905:0.55|995:0.32|947:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0762,995,995,True,True,995:0.53|905:0.25|998:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0763,965,965,True,True,965:0.72|928:0.42|910:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0764,875,875,True,True,875:0.53|869:0.26|866:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0765,869,869,True,True,869:0.69|866:0.42|867:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0766,866,866,True,True,866:0.53|869:0.31|867:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0767,867,867,True,True,867:0.57|869:0.37|866:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0768,1040,1040,True,True,1040:0.64|964:0.32|965:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0769,929,929,True,True,929:0.66|984:0.33|992:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0770,984,984,True,True,984:0.72|929:0.37|992:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0771,857,857,True,True,857:0.61|856:0.35|874:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0772,898,898,True,True,898:0.57|896:0.33|897:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0773,896,896,True,True,896:0.55|897:0.31|898:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0774,908,908,True,True,908:0.58|900:0.37|418:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0775,943,943,True,True,943:0.70|562:0.38|626:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0776,829,829,True,True,829:0.71|836:0.23|837:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0777,836,836,True,True,836:0.71|837:0.45|414:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0778,71,71,True,True,71:0.71|471:0.19|171:0.19,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0779,993,993,True,True,993:0.68|992:0.33|996:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0780,945,945,True,True,945:0.63|946:0.40|993:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0781,946,946,True,True,946:0.65|945:0.39|996:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0782,310,310,True,True,310:0.59|430:0.31|105:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0783,958,958,True,True,958:0.60|764:0.33|787:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0784,925,925,True,True,925:0.78|320:0.25|322:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0785,903,903,True,True,903:0.69|902:0.54|988:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0786,904,904,True,True,904:0.75|903:0.40|902:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0787,1047,1047,True,True,1047:0.76|1077:0.18|1057:0.18,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0788,961,961,True,True,961:0.62|964:0.45|962:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0789,962,962,True,True,962:0.64|961:0.40|963:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0790,963,963,True,True,963:0.66|96:0.43|961:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0791,906,906,True,True,906:0.68|907:0.35|173:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0792,907,907,True,True,907:0.56|906:0.32|947:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0793,927,927,True,True,927:0.70|928:0.37|965:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0794,1017,1017,True,True,1017:0.76|976:0.33|975:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0795,850,850,True,True,850:0.64|854:0.29|987:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0796,854,854,True,True,854:0.75|850:0.37|878:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0797,911,911,True,True,911:0.82|306:0.37|126:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0798,910,910,True,True,910:0.72|965:0.41|928:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0799,928,928,True,True,928:0.70|965:0.40|910:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0800,977,977,True,True,977:0.78|976:0.44|975:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0801,976,976,True,True,976:0.77|975:0.52|977:0.44,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0802,930,930,True,True,930:0.67|931:0.36|933:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0803,890,890,True,True,890:0.70|889:0.42|459:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0804,889,889,True,True,889:0.70|459:0.45|890:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0805,452,452,True,True,452:0.69|453:0.42|459:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0806,707,707,True,True,707:0.65|702:0.41|647:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0807,565,565,True,True,565:0.62|563:0.36|566:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0808,675,675,True,True,675:0.72|676:0.38|678:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0809,40,40,True,True,40:0.70|328:0.30|46:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0810,328,328,True,True,328:0.73|40:0.33|18:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0811,931,931,True,True,931:0.70|934:0.41|935:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0812,878,878,True,True,878:0.75|848:0.45|570:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0813,856,856,True,True,856:0.60|857:0.34|874:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0814,936,936,True,True,936:0.71|932:0.36|934:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0815,947,947,True,True,947:0.67|903:0.42|902:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0816,988,988,True,True,988:0.75|578:0.42|902:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0817,949,949,True,True,949:0.60|948:0.37|947:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0818,948,948,True,True,948:0.58|947:0.35|949:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0819,924,924,True,True,924:0.69|327:0.38|922:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0820,1066,1066,True,True,1066:0.53|1076:0.21|1067:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0821,1059,1059,True,True,1059:0.77|1058:0.28|589:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0822,1009,1009,True,True,1009:0.68|1007:0.23|1055:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0823,848,848,True,True,848:0.63|878:0.37|1045:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0824,950,950,True,True,950:0.62|949:0.34|948:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0825,868,868,True,True,868:0.76|913:0.28|923:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0826,914,914,True,True,914:0.66|913:0.36|912:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0827,922,922,True,True,922:0.66|923:0.41|912:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0828,915,915,True,True,915:0.80|916:0.47|917:0.47,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0829,916,916,True,True,916:0.80|917:0.50|918:0.49,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0830,917,917,True,True,917:0.80|916:0.51|918:0.50,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0831,918,918,True,True,918:0.80|916:0.50|917:0.49,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0832,920,920,True,True,920:0.80|921:0.49|917:0.44,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0833,923,923,True,True,923:0.66|922:0.42|913:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0834,921,921,True,True,921:0.80|920:0.48|916:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0835,919,919,True,True,919:0.64|918:0.34|915:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0836,858,858,True,True,858:0.71|597:0.36|596:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0837,1058,1058,True,True,1058:0.80|1059:0.27|98:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0838,912,912,True,True,912:0.66|915:0.36|913:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0839,913,913,True,True,913:0.67|914:0.37|912:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0840,941,941,True,True,941:0.55|942:0.32|948:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0841,942,942,True,True,942:0.55|346:0.29|941:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0842,996,996,True,True,996:0.62|937:0.28|926:0.19,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0843,603,603,True,True,603:0.61|504:0.24|500:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0844,742,742,True,True,742:0.70|741:0.39|684:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0845,989,989,True,True,989:0.76|990:0.43|449:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
