event_id,true_master_id,brand_artwork_vs_supplier,brand_artwork_vs_master,brand_supplier_vs_master,brand_all_agree,quantity_artwork_vs_supplier,quantity_artwork_vs_master,quantity_supplier_vs_master,quantity_all_agree,gtin_artwork_vs_supplier,gtin_artwork_vs_master,gtin_supplier_vs_master,gtin_all_agree,fields_fully_agreed,fields_compared,agreement_score,cross_check_status,artwork_fields_wrong_vs_master,supplier_fields_wrong_vs_master
abt-buy_0788,961,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0789,962,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0790,963,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0791,906,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0792,907,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0793,927,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0794,1017,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0795,850,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0796,854,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0797,911,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0798,910,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0799,928,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0800,977,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0801,976,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0802,930,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0803,890,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0804,889,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0805,452,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0806,707,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0807,565,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0808,675,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0809,40,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0810,328,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0811,931,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0812,878,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0813,856,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0814,936,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0815,947,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0816,988,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0817,949,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0818,948,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0819,924,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0820,1066,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0821,1059,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0822,1009,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0823,848,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0824,950,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0825,868,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0826,914,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0827,922,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0828,915,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0829,916,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0830,917,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0831,918,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0832,920,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0833,923,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0834,921,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0835,919,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0836,858,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0837,1058,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0838,912,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0839,913,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0840,941,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0841,942,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0842,996,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0843,603,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0844,742,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0845,989,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0846,634,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0847,859,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0848,384,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0849,944,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0850,935,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0851,933,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0852,932,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0853,934,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0854,647,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0855,414,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0856,1039,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0857,981,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0858,380,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0859,985,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0860,997,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0861,991,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0862,1011,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0863,1018,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0864,970,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0865,476,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0866,350,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0867,766,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0868,537,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0869,964,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0870,1031,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0871,1037,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0872,968,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0873,1002,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0874,874,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0875,876,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0876,893,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0877,899,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0878,475,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0879,625,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0880,814,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0881,990,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0882,1025,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0883,777,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0884,880,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0885,882,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0886,1036,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0887,376,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0888,1016,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0889,582,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0890,604,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0891,46,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0892,1062,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0893,1044,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0894,1068,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0895,1069,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0896,128,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0897,129,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0898,127,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0899,431,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0900,3,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0901,12,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0902,35,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0903,98,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0904,20,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0905,21,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0906,31,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0907,25,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0908,30,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0909,15,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0910,172,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0911,61,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0912,28,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0913,29,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0914,833,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0915,33,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0916,113,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0917,116,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0918,41,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0919,16,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0920,330,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0921,13,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0922,809,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0923,23,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0924,49,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0925,55,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0926,59,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0927,802,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0928,801,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0929,763,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0930,821,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0931,88,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0932,65,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0933,165,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0934,66,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0935,81,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0936,73,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0937,62,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0938,124,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0939,48,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0940,79,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0941,94,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0942,95,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0943,115,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0944,373,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0945,175,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0946,169,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0947,798,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0948,202,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0949,243,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0950,281,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0951,277,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0952,955,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0953,262,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0954,324,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0955,423,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0956,216,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0957,479,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0958,1032,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0959,1005,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0960,623,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0961,1010,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0962,873,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0963,594,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0964,587,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0965,689,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0966,1001,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0967,672,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0968,671,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0969,492,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0970,572,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0971,335,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0972,846,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0973,852,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0974,795,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0975,845,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0976,843,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0977,841,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0978,796,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0979,847,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0980,844,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0981,840,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0982,849,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0983,851,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0984,853,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0985,837,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0986,883,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0987,483,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0988,142,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0989,1063,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0990,999,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0991,648,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0992,983,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0993,1015,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0994,982,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0995,1053,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0996,975,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0997,1056,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0998,166,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0999,63,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1000,53,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1001,64,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1002,794,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1003,119,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1004,102,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1005,123,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1006,191,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1007,294,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1008,146,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1009,233,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1010,208,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1011,237,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1012,207,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1013,811,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1014,70,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1015,232,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1016,193,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1017,261,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1018,190,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1019,205,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1020,266,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1021,288,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1022,315,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1023,786,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1024,385,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1025,348,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1026,227,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1027,254,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1028,322,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1029,790,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1030,730,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1031,635,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1032,554,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1033,622,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1034,542,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1035,808,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1036,773,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1037,774,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1038,755,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1039,702,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1040,498,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1041,778,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1042,813,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1043,812,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1044,305,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1045,1034,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1046,803,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1047,897,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1048,900,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1049,972,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1050,1042,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_1051,860,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
